result_fact_id,student_key,course_key,academic_period_key,assessment_key,grade_key,assessment_score,final_mark,source_system
2023,12,1,1,12,2,55,75.0,
2024,115,1,1,12,4,65,58.0,
2025,79,1,1,12,3,53.5,63.0,
2026,138,1,1,12,7,67,42.0,
2027,46,1,1,12,22,61,46.0,
2028,16,1,1,12,4,78,51.0,
2029,64,1,1,12,5,57,23.0,
2030,168,1,1,12,5,,2.0,
2031,4,1,1,12,22,76,49.0,
2032,14,1,1,12,4,82,50.0,
2033,31,1,1,12,2,95,72.0,
2034,140,1,1,12,5,,0.0,
2035,171,1,1,12,5,,0.0,
2036,59,1,1,12,5,55,19.0,
2037,61,1,1,12,1,91,83.0,
2038,129,1,1,12,5,80,24.0,
2039,74,1,1,12,4,92,54.0,
2040,28,1,1,12,5,,2.0,
2041,112,1,1,13,4,76.0,52.0,
2042,135,1,1,13,5,37.0,38.0,
2043,102,1,1,13,5,3.0,2.0,
2044,7,1,1,13,22,31.0,46.0,
2045,111,1,1,13,22,69.0,45.0,
2046,160,1,1,13,5,50.0,5.0,
2047,62,1,1,13,22,64.0,48.0,
2048,57,1,1,13,22,55.0,47.0,
2049,33,1,1,13,22,81.0,49.0,
2050,154,1,1,13,5,1.0,1.0,
2051,148,1,1,13,5,36.0,24.0,
2052,147,1,1,13,5,88.0,25.0,
2053,41,1,1,13,5,0.0,15.0,
2054,49,1,1,13,5,61.0,26.0,
2055,110,1,1,13,5,49.0,22.0,
2056,5,1,1,13,1,90.0,86.0,
2057,106,1,1,13,5,50.0,33.0,
2058,83,1,1,13,5,58.0,30.0,
2059,15,1,1,13,4,73.0,59.0,
2060,23,1,1,13,1,55.5,83.0,
2061,87,1,1,13,7,42.0,41.0,
2062,78,1,1,13,5,92.5,39.0,
2063,77,1,1,13,4,54.0,50.0,
2064,155,1,1,13,5,0.0,0.0,
2065,17,1,1,13,5,4.5,5.0,
2066,8,1,1,13,22,94.0,46.0,
2067,152,1,1,13,5,29.0,11.0,
2068,38,1,1,13,22,92.0,45.0,
2069,142,1,1,13,2,79.0,71.0,
2070,121,1,1,13,5,61.0,25.0,
2071,136,1,1,13,4,68.0,56.0,
2072,151,1,1,13,5,0.0,10.0,
2073,100,1,1,13,5,43.5,10.0,
2074,164,1,1,13,5,0.0,0.0,
2075,43,1,1,13,7,61.0,43.0,
2076,137,1,1,13,5,54.5,37.0,
2077,128,1,1,13,5,58.0,30.0,
2078,40,1,1,13,5,52.0,34.0,
2079,93,1,1,13,5,29.5,33.0,
2080,25,1,1,13,7,83.0,40.0,
2081,169,1,1,13,5,0.0,0.0,
2082,52,1,1,13,3,55.0,62.0,
2083,95,1,1,13,9,86.0,,
2084,56,1,1,13,3,90.0,60.0,
2085,89,1,1,13,5,18.0,9.0,
2086,91,1,1,13,2,95.0,72.0,
2087,26,1,1,13,5,36.0,18.0,
2088,75,1,1,13,4,74.0,55.0,
2089,53,1,1,13,5,69.5,37.0,
2090,156,1,1,13,7,94.0,42.0,
2091,145,1,1,13,5,65.0,17.0,
2092,153,1,1,13,5,65.0,26.0,
2093,127,1,1,13,5,52.0,23.0,
2094,55,1,1,13,5,75.0,22.0,
2095,63,1,1,13,22,84.0,46.0,
2096,80,1,1,13,3,83.0,67.0,
2097,48,1,1,13,22,100.0,48.0,
2098,166,1,1,13,5,0.0,0.0,
2099,103,1,1,13,2,40.0,74.0,
2100,149,1,1,13,3,66.0,60.0,
2101,146,1,1,13,5,75.0,22.0,
2102,122,1,1,13,3,83.0,64.0,
2103,90,1,1,13,2,79.0,73.0,
2104,105,1,1,13,5,55.0,36.0,
2105,11,1,1,13,5,83.0,33.0,
2106,73,1,1,13,5,14.0,11.0,
2107,34,1,1,13,7,73.5,44.0,
2108,131,1,1,13,1,99.0,82.0,
2109,18,1,1,13,5,0.0,0.0,
2110,39,1,1,13,2,69.0,70.0,
2111,27,1,1,13,5,42.0,24.0,
2112,133,1,1,13,5,30.0,10.0,
2113,67,1,1,13,2,86.0,70.0,
2114,13,1,1,13,2,100.0,76.0,
2115,114,1,1,13,3,64.5,68.0,
2116,3,1,1,13,9,62.5,,
2117,29,1,1,13,4,58.0,59.0,
2118,97,1,1,13,7,100.0,44.0,
2119,60,1,1,13,3,95.0,65.0,
2120,82,1,1,13,2,99.0,73.0,
2121,167,1,1,13,5,0.0,0.0,
2122,68,1,1,13,7,79.0,44.0,
2123,58,1,1,13,5,55.0,20.0,
2124,126,1,1,13,4,89.0,53.0,
2125,6,1,1,13,9,54.0,,
2126,20,1,1,13,5,29.5,34.0,
2127,85,1,1,13,5,31.0,21.0,
2128,54,1,1,13,7,48.0,41.0,
2129,108,1,1,13,4,55.5,57.0,
2130,143,1,1,13,5,81.0,13.0,
2131,30,1,1,13,5,66.5,17.0,
2132,170,1,1,13,5,0.0,0.0,
2133,19,1,1,13,1,95.0,83.0,
2134,71,1,1,13,5,80.0,30.0,
2135,119,1,1,13,4,41.0,50.0,
2136,42,1,1,13,3,84.0,62.0,
2137,117,1,1,13,1,50.0,82.0,
2138,76,1,1,13,4,60.0,53.0,
2139,24,1,1,13,7,88.0,40.0,
2140,72,1,1,13,3,83.0,66.0,
2141,66,1,1,13,22,91.0,46.0,
2142,124,1,1,13,2,69.0,72.0,
2143,125,1,1,13,2,72.0,75.0,
2144,81,1,1,13,5,28.0,25.0,
2145,162,1,1,13,5,0.0,7.0,
2146,99,1,1,13,3,75.0,60.0,
2147,65,1,1,13,4,58.0,58.0,
2148,163,1,1,13,5,0.0,11.0,
2149,107,1,1,13,4,66.0,53.0,
2150,134,1,1,13,5,44.0,27.0,
2151,2,1,1,13,7,25.0,41.0,
2152,139,1,1,13,5,61.0,33.0,
2153,123,1,1,13,5,0.0,18.0,
2154,36,1,1,13,4,85.0,56.0,
2155,118,1,1,13,3,83.0,64.0,
2156,70,1,1,13,1,97.0,85.0,
2157,144,1,1,13,4,0.0,58.0,
2158,104,1,1,13,2,92.0,72.0,
2159,159,1,1,13,5,21.0,5.0,
2160,10,1,1,13,5,45.0,32.0,
2161,50,1,1,13,3,84.0,60.0,
2162,101,1,1,13,5,43.0,38.0,
2163,84,1,1,13,4,69.0,52.0,
2164,9,1,1,13,2,88.0,75.0,
2165,22,1,1,13,1,100.0,83.0,
2166,109,1,1,13,3,55.0,66.0,
2167,141,1,1,13,22,87.5,48.0,
2168,88,1,1,13,3,83.0,62.0,
2169,116,1,1,13,5,78.0,23.0,
2170,150,1,1,13,3,49.0,69.0,
2171,32,1,1,13,2,59.0,75.0,
2172,161,1,1,13,5,0.0,3.0,
2173,35,1,1,13,22,78.0,48.0,
2174,94,1,1,13,4,29.5,51.0,
2175,113,1,1,13,5,75.0,24.0,
2176,96,1,1,13,5,44.0,25.0,
2177,47,1,1,13,7,88.0,43.0,
2178,44,1,1,13,3,76.0,60.0,
2179,98,1,1,13,5,66.0,28.0,
2180,21,1,1,13,4,63.5,50.0,
2181,51,1,1,13,1,90.0,82.0,
2182,86,1,1,13,5,64.0,30.0,
2183,45,1,1,13,2,94.0,71.0,
2184,158,1,1,13,5,33.0,3.0,
2185,130,1,1,13,5,75.0,25.0,
2186,157,1,1,13,5,16.0,5.0,
2187,37,1,1,13,4,80.0,54.0,
2188,69,1,1,13,4,80.0,58.0,
2189,92,1,1,13,7,82.5,40.0,
2190,120,1,1,13,3,64.0,61.0,
2191,165,1,1,13,5,0.0,3.0,
2192,132,1,1,13,3,88.0,63.0,
2193,12,1,1,13,2,55.0,75.0,
2194,115,1,1,13,4,65.0,58.0,
2195,79,1,1,13,3,53.5,63.0,
2196,138,1,1,13,7,67.0,42.0,
2197,46,1,1,13,22,61.0,46.0,
2198,16,1,1,13,4,78.0,51.0,
2199,64,1,1,13,5,57.0,23.0,
2200,168,1,1,13,5,0.0,2.0,
2201,4,1,1,13,22,76.0,49.0,
2202,14,1,1,13,4,82.0,50.0,
2203,31,1,1,13,2,95.0,72.0,
2204,140,1,1,13,5,0.0,0.0,
2205,171,1,1,13,5,0.0,0.0,
2206,59,1,1,13,5,55.0,19.0,
2207,61,1,1,13,1,91.0,83.0,
2208,129,1,1,13,5,80.0,24.0,
2209,74,1,1,13,4,92.0,54.0,
2210,28,1,1,13,5,0.0,2.0,
2211,112,1,1,14,4,52.85,52.0,
2212,135,1,1,14,5,50.35,38.0,
2213,102,1,1,14,5,,2.0,
2214,7,1,1,14,22,68.0,46.0,
2215,111,1,1,14,22,63.3,45.0,
2216,160,1,1,14,5,0.0,5.0,
2217,62,1,1,14,22,88.35,48.0,
2218,57,1,1,14,22,62.0,47.0,
2219,33,1,1,14,22,93.65,49.0,
2220,154,1,1,14,5,,1.0,
2221,148,1,1,14,5,55.8,24.0,
2222,147,1,1,14,5,12.75,25.0,
2223,41,1,1,14,5,46.0,15.0,
2224,49,1,1,14,5,64.5,26.0,
2225,110,1,1,14,5,58.5,22.0,
2226,5,1,1,14,1,93.05,86.0,
2227,106,1,1,14,5,32.8,33.0,
2228,83,1,1,14,5,45.3,30.0,
2229,15,1,1,14,4,81.1,59.0,
2230,23,1,1,14,1,74.0,83.0,
2231,87,1,1,14,7,56.0,41.0,
2232,78,1,1,14,5,73.3,39.0,
2233,77,1,1,14,4,89.35,50.0,
2234,155,1,1,14,5,,0.0,
2235,17,1,1,14,5,,5.0,
2236,8,1,1,14,22,71.05,46.0,
2237,152,1,1,14,5,38.0,11.0,
2238,38,1,1,14,22,79.65,45.0,
2239,142,1,1,14,2,95.9,71.0,
2240,121,1,1,14,5,31.75,25.0,
2241,136,1,1,14,4,83.85,56.0,
2242,151,1,1,14,5,,10.0,
2243,100,1,1,14,5,0.0,10.0,
2244,164,1,1,14,5,,0.0,
2245,43,1,1,14,7,85.95,43.0,
2246,137,1,1,14,5,50.35,37.0,
2247,128,1,1,14,5,68.7,30.0,
2248,40,1,1,14,5,19.0,34.0,
2249,93,1,1,14,5,23.0,33.0,
2250,25,1,1,14,7,46.2,40.0,
2251,169,1,1,14,5,0.0,0.0,
2252,52,1,1,14,3,68.0,62.0,
2253,95,1,1,14,9,0.0,,
2254,56,1,1,14,3,84.0,60.0,
2255,89,1,1,14,5,38.0,9.0,
2256,91,1,1,14,2,84.95,72.0,
2257,26,1,1,14,5,,18.0,
2258,75,1,1,14,4,41.0,55.0,
2259,53,1,1,14,5,19.7,37.0,
2260,156,1,1,14,7,82.7,42.0,
2261,145,1,1,14,5,,17.0,
2262,153,1,1,14,5,60.4,26.0,
2263,127,1,1,14,5,0.0,23.0,
2264,55,1,1,14,5,44.0,22.0,
2265,63,1,1,14,22,65.5,46.0,
2266,80,1,1,14,3,79.3,67.0,
2267,48,1,1,14,22,51.43,48.0,
2268,166,1,1,14,5,,0.0,
2269,103,1,1,14,2,93.0,74.0,
2270,149,1,1,14,3,62.75,60.0,
2271,146,1,1,14,5,55.5,22.0,
2272,122,1,1,14,3,78.73,64.0,
2273,90,1,1,14,2,82.55,73.0,
2274,105,1,1,14,5,65.65,36.0,
2275,11,1,1,14,5,,33.0,
2276,73,1,1,14,5,,11.0,
2277,34,1,1,14,7,83.0,44.0,
2278,131,1,1,14,1,76.35,82.0,
2279,18,1,1,14,5,0.0,0.0,
2280,39,1,1,14,2,61.57,70.0,
2281,27,1,1,14,5,46.45,24.0,
2282,133,1,1,14,5,28.9,10.0,
2283,67,1,1,14,2,67.7,70.0,
2284,13,1,1,14,2,88.7,76.0,
2285,114,1,1,14,3,86.0,68.0,
2286,3,1,1,14,9,,,
2287,29,1,1,14,4,56.05,59.0,
2288,97,1,1,14,7,55.7,44.0,
2289,60,1,1,14,3,84.15,65.0,
2290,82,1,1,14,2,88.7,73.0,
2291,167,1,1,14,5,,0.0,
2292,68,1,1,14,7,41.65,44.0,
2293,58,1,1,14,5,53.75,20.0,
2294,126,1,1,14,4,54.0,53.0,
2295,6,1,1,14,9,60.45,,
2296,20,1,1,14,5,65.0,34.0,
2297,85,1,1,14,5,0.0,21.0,
2298,54,1,1,14,7,76.45,41.0,
2299,108,1,1,14,4,76.0,57.0,
2300,143,1,1,14,5,,13.0,
2301,30,1,1,14,5,5.5,17.0,
2302,170,1,1,14,5,,0.0,
2303,19,1,1,14,1,93.15,83.0,
2304,71,1,1,14,5,66.0,30.0,
2305,119,1,1,14,4,77.5,50.0,
2306,42,1,1,14,3,60.0,62.0,
2307,117,1,1,14,1,91.5,82.0,
2308,76,1,1,14,4,45.0,53.0,
2309,24,1,1,14,7,75.5,40.0,
2310,72,1,1,14,3,96.3,66.0,
2311,66,1,1,14,22,72.35,46.0,
2312,124,1,1,14,2,72.1,72.0,
2313,125,1,1,14,2,73.5,75.0,
2314,81,1,1,14,5,48.8,25.0,
2315,162,1,1,14,5,0.0,7.0,
2316,99,1,1,14,3,79.0,60.0,
2317,65,1,1,14,4,88.4,58.0,
2318,163,1,1,14,5,,11.0,
2319,107,1,1,14,4,77.0,53.0,
2320,134,1,1,14,5,62.0,27.0,
2321,2,1,1,14,7,44.8,41.0,
2322,139,1,1,14,5,65.0,33.0,
2323,123,1,1,14,5,63.0,18.0,
2324,36,1,1,14,4,64.5,56.0,
2325,118,1,1,14,3,94.65,64.0,
2326,70,1,1,14,1,88.28,85.0,
2327,144,1,1,14,4,87.0,58.0,
2328,104,1,1,14,2,94.0,72.0,
2329,159,1,1,14,5,,5.0,
2330,10,1,1,14,5,84.7,32.0,
2331,50,1,1,14,3,51.3,60.0,
2332,101,1,1,14,5,67.0,38.0,
2333,84,1,1,14,4,70.2,52.0,
2334,9,1,1,14,2,52.28,75.0,
2335,22,1,1,14,1,88.13,83.0,
2336,109,1,1,14,3,85.0,66.0,
2337,141,1,1,14,22,43.78,48.0,
2338,88,1,1,14,3,86.5,62.0,
2339,116,1,1,14,5,73.45,23.0,
2340,150,1,1,14,3,95.3,69.0,
2341,32,1,1,14,2,59.4,75.0,
2342,161,1,1,14,5,,3.0,
2343,35,1,1,14,22,70.35,48.0,
2344,94,1,1,14,4,17.0,51.0,
2345,113,1,1,14,5,62.0,24.0,
2346,96,1,1,14,5,1.2,25.0,
2347,47,1,1,14,7,75.85,43.0,
2348,44,1,1,14,3,67.9,60.0,
2349,98,1,1,14,5,73.1,28.0,
2350,21,1,1,14,4,62.3,50.0,
2351,51,1,1,14,1,97.9,82.0,
2352,86,1,1,14,5,68.1,30.0,
2353,45,1,1,14,2,79.15,71.0,
2354,158,1,1,14,5,,3.0,
2355,130,1,1,14,5,57.4,25.0,
2356,157,1,1,14,5,,5.0,
2357,37,1,1,14,4,81.4,54.0,
2358,69,1,1,14,4,47.21,58.0,
2359,92,1,1,14,7,72.5,40.0,
2360,120,1,1,14,3,83.05,61.0,
2361,165,1,1,14,5,,3.0,
2362,132,1,1,14,3,95.55,63.0,
2363,12,1,1,14,2,87.0,75.0,
2364,115,1,1,14,4,65.0,58.0,
2365,79,1,1,14,3,63.0,63.0,
2366,138,1,1,14,7,88.5,42.0,
2367,46,1,1,14,22,69.65,46.0,
2368,16,1,1,14,4,20.25,51.0,
2369,64,1,1,14,5,65.65,23.0,
2370,168,1,1,14,5,,2.0,
2371,4,1,1,14,22,61.9,49.0,
2372,14,1,1,14,4,,50.0,
2373,31,1,1,14,2,65.8,72.0,
2374,140,1,1,14,5,,0.0,
2375,171,1,1,14,5,0.0,0.0,
2376,59,1,1,14,5,36.05,19.0,
2377,61,1,1,14,1,80.0,83.0,
2378,129,1,1,14,5,30.0,24.0,
2379,74,1,1,14,4,50.0,54.0,
2380,28,1,1,14,5,,2.0,
2381,112,1,1,15,4,52.85,52.0,
2382,135,1,1,15,5,50.35,38.0,
2383,102,1,1,15,5,0.0,2.0,
2384,7,1,1,15,22,68.0,46.0,
2385,111,1,1,15,22,63.3,45.0,
2386,160,1,1,15,5,0.0,5.0,
2387,62,1,1,15,22,88.35,48.0,
2388,57,1,1,15,22,62.0,47.0,
2389,33,1,1,15,22,91.3,49.0,
2390,154,1,1,15,5,0.0,1.0,
2391,148,1,1,15,5,55.8,24.0,
2392,147,1,1,15,5,12.75,25.0,
2393,41,1,1,15,5,46.0,15.0,
2394,49,1,1,15,5,64.5,26.0,
2395,110,1,1,15,5,58.5,22.0,
2396,5,1,1,15,1,93.05,86.0,
2397,106,1,1,15,5,32.8,33.0,
2398,83,1,1,15,5,45.3,30.0,
2399,15,1,1,15,4,81.1,59.0,
2400,23,1,1,15,1,74.0,83.0,
2401,87,1,1,15,7,56.0,41.0,
2402,78,1,1,15,5,73.3,39.0,
2403,77,1,1,15,4,89.35,50.0,
2404,155,1,1,15,5,0.0,0.0,
2405,17,1,1,15,5,0.0,5.0,
2406,8,1,1,15,22,71.05,46.0,
2407,152,1,1,15,5,38.0,11.0,
2408,38,1,1,15,22,79.65,45.0,
2409,142,1,1,15,2,95.9,71.0,
2410,121,1,1,15,5,31.75,25.0,
2411,136,1,1,15,4,83.85,56.0,
2412,151,1,1,15,5,0.0,10.0,
2413,100,1,1,15,5,0.0,10.0,
2414,164,1,1,15,5,0.0,0.0,
2415,43,1,1,15,7,85.95,43.0,
2416,137,1,1,15,5,50.35,37.0,
2417,128,1,1,15,5,68.7,30.0,
2418,40,1,1,15,5,19.0,34.0,
2419,93,1,1,15,5,23.0,33.0,
2420,25,1,1,15,7,46.2,40.0,
2421,169,1,1,15,5,0.0,0.0,
2422,52,1,1,15,3,68.0,62.0,
2423,95,1,1,15,9,0.0,,
2424,56,1,1,15,3,84.0,60.0,
2425,89,1,1,15,5,38.0,9.0,
2426,91,1,1,15,2,84.95,72.0,
2427,26,1,1,15,5,0.0,18.0,
2428,75,1,1,15,4,41.0,55.0,
2429,53,1,1,15,5,19.7,37.0,
2430,156,1,1,15,7,82.7,42.0,
2431,145,1,1,15,5,0.0,17.0,
2432,153,1,1,15,5,60.4,26.0,
2433,127,1,1,15,5,0.0,23.0,
2434,55,1,1,15,5,44.0,22.0,
2435,63,1,1,15,22,65.5,46.0,
2436,80,1,1,15,3,79.3,67.0,
2437,48,1,1,15,22,51.43,48.0,
2438,166,1,1,15,5,0.0,0.0,
2439,103,1,1,15,2,93.0,74.0,
2440,149,1,1,15,3,62.75,60.0,
2441,146,1,1,15,5,55.5,22.0,
2442,122,1,1,15,3,78.73,64.0,
2443,90,1,1,15,2,82.55,73.0,
2444,105,1,1,15,5,65.65,36.0,
2445,11,1,1,15,5,0.0,33.0,
2446,73,1,1,15,5,0.0,11.0,
2447,34,1,1,15,7,83.0,44.0,
2448,131,1,1,15,1,76.35,82.0,
2449,18,1,1,15,5,0.0,0.0,
2450,39,1,1,15,2,61.57,70.0,
2451,27,1,1,15,5,46.45,24.0,
2452,133,1,1,15,5,28.9,10.0,
2453,67,1,1,15,2,67.7,70.0,
2454,13,1,1,15,2,88.7,76.0,
2455,114,1,1,15,3,86.0,68.0,
2456,3,1,1,15,9,0.0,,
2457,29,1,1,15,4,56.05,59.0,
2458,97,1,1,15,7,55.7,44.0,
2459,60,1,1,15,3,84.15,65.0,
2460,82,1,1,15,2,88.7,73.0,
2461,167,1,1,15,5,0.0,0.0,
2462,68,1,1,15,7,41.65,44.0,
2463,58,1,1,15,5,53.75,20.0,
2464,126,1,1,15,4,54.0,53.0,
2465,6,1,1,15,9,60.45,,
2466,20,1,1,15,5,65.0,34.0,
2467,85,1,1,15,5,0.0,21.0,
2468,54,1,1,15,7,76.45,41.0,
2469,108,1,1,15,4,76.0,57.0,
2470,143,1,1,15,5,0.0,13.0,
2471,30,1,1,15,5,5.5,17.0,
2472,170,1,1,15,5,0.0,0.0,
2473,19,1,1,15,1,93.15,83.0,
2474,71,1,1,15,5,66.0,30.0,
2475,119,1,1,15,4,77.5,50.0,
2476,42,1,1,15,3,60.0,62.0,
2477,117,1,1,15,1,91.5,82.0,
2478,76,1,1,15,4,45.0,53.0,
2479,24,1,1,15,7,75.5,40.0,
2480,72,1,1,15,3,96.3,66.0,
2481,66,1,1,15,22,72.35,46.0,
2482,124,1,1,15,2,72.1,72.0,
2483,125,1,1,15,2,73.5,75.0,
2484,81,1,1,15,5,48.8,25.0,
2485,162,1,1,15,5,0.0,7.0,
2486,99,1,1,15,3,79.0,60.0,
2487,65,1,1,15,4,88.4,58.0,
2488,163,1,1,15,5,0.0,11.0,
2489,107,1,1,15,4,77.0,53.0,
2490,134,1,1,15,5,62.0,27.0,
2491,2,1,1,15,7,44.8,41.0,
2492,139,1,1,15,5,65.0,33.0,
2493,123,1,1,15,5,63.0,18.0,
2494,36,1,1,15,4,64.5,56.0,
2495,118,1,1,15,3,94.65,64.0,
2496,70,1,1,15,1,88.28,85.0,
2497,144,1,1,15,4,87.0,58.0,
2498,104,1,1,15,2,94.0,72.0,
2499,159,1,1,15,5,0.0,5.0,
2500,10,1,1,15,5,84.7,32.0,
2501,50,1,1,15,3,51.3,60.0,
2502,101,1,1,15,5,67.0,38.0,
2503,84,1,1,15,4,70.2,52.0,
2504,9,1,1,15,2,52.28,75.0,
2505,22,1,1,15,1,88.13,83.0,
2506,109,1,1,15,3,85.0,66.0,
2507,141,1,1,15,22,43.78,48.0,
2508,88,1,1,15,3,86.5,62.0,
2509,116,1,1,15,5,73.45,23.0,
2510,150,1,1,15,3,95.3,69.0,
2511,32,1,1,15,2,59.4,75.0,
2512,161,1,1,15,5,0.0,3.0,
2513,35,1,1,15,22,70.35,48.0,
2514,94,1,1,15,4,17.0,51.0,
2515,113,1,1,15,5,62.0,24.0,
2516,96,1,1,15,5,1.2,25.0,
2517,47,1,1,15,7,75.85,43.0,
2518,44,1,1,15,3,67.9,60.0,
2519,98,1,1,15,5,73.1,28.0,
2520,21,1,1,15,4,62.3,50.0,
2521,51,1,1,15,1,97.9,82.0,
2522,86,1,1,15,5,68.1,30.0,
2523,45,1,1,15,2,79.15,71.0,
2524,158,1,1,15,5,0.0,3.0,
2525,130,1,1,15,5,57.4,25.0,
2526,157,1,1,15,5,0.0,5.0,
2527,37,1,1,15,4,81.4,54.0,
2528,69,1,1,15,4,47.21,58.0,
2529,92,1,1,15,7,72.5,40.0,
2530,120,1,1,15,3,83.05,61.0,
2531,165,1,1,15,5,0.0,3.0,
2532,132,1,1,15,3,95.55,63.0,
2533,12,1,1,15,2,87.0,75.0,
2534,115,1,1,15,4,65.0,58.0,
2535,79,1,1,15,3,63.0,63.0,
2536,138,1,1,15,7,88.5,42.0,
2537,46,1,1,15,22,69.65,46.0,
2538,16,1,1,15,4,20.25,51.0,
2539,64,1,1,15,5,65.65,23.0,
2540,168,1,1,15,5,0.0,2.0,
2541,4,1,1,15,22,61.9,49.0,
2542,14,1,1,15,4,0.0,50.0,
2543,31,1,1,15,2,65.8,72.0,
2544,140,1,1,15,5,0.0,0.0,
2545,171,1,1,15,5,0.0,0.0,
2546,59,1,1,15,5,36.05,19.0,
2547,61,1,1,15,1,80.0,83.0,
2548,129,1,1,15,5,30.0,24.0,
2549,74,1,1,15,4,50.0,54.0,
2550,28,1,1,15,5,0.0,2.0,
2551,112,1,1,16,4,43.0,52.0,
2552,135,1,1,16,5,14.5,38.0,
2553,102,1,1,16,5,0.0,2.0,
2554,7,1,1,16,22,36.25,46.0,
2555,111,1,1,16,22,21.0,45.0,
2556,160,1,1,16,5,,5.0,
2557,62,1,1,16,22,18.0,48.0,
2558,57,1,1,16,22,54.5,47.0,
2559,33,1,1,16,22,10.0,49.0,
2560,154,1,1,16,5,,1.0,
2561,148,1,1,16,5,6.0,24.0,
2562,147,1,1,16,5,11.0,25.0,
2563,41,1,1,16,5,0.0,15.0,
2564,49,1,1,16,5,2.0,26.0,
2565,110,1,1,16,5,0.0,22.0,
2566,5,1,1,16,1,83.0,86.0,
2567,106,1,1,16,5,23.75,33.0,
2568,83,1,1,16,5,1.0,30.0,
2569,15,1,1,16,4,33.0,59.0,
2570,23,1,1,16,1,88.0,83.0,
2571,87,1,1,16,7,29.0,41.0,
2572,78,1,1,16,5,3.5,39.0,
2573,77,1,1,16,4,39.25,50.0,
2574,155,1,1,16,5,,0.0,
2575,17,1,1,16,5,0.5,5.0,
2576,8,1,1,16,22,25.0,46.0,
2577,152,1,1,16,5,0.0,11.0,
2578,38,1,1,16,22,16.0,45.0,
2579,142,1,1,16,2,54.5,71.0,
2580,121,1,1,16,5,17.5,25.0,
2581,136,1,1,16,4,38.5,56.0,
2582,151,1,1,16,5,,10.0,
2583,100,1,1,16,5,,10.0,
2584,164,1,1,16,5,,0.0,
2585,43,1,1,16,7,8.5,43.0,
2586,137,1,1,16,5,8.5,37.0,
2587,128,1,1,16,5,,30.0,
2588,40,1,1,16,5,24.0,34.0,
2589,93,1,1,16,5,39.0,33.0,
2590,25,1,1,16,7,12.5,40.0,
2591,169,1,1,16,5,,0.0,
2592,52,1,1,16,3,56.0,62.0,
2593,95,1,1,16,9,,,
2594,56,1,1,16,3,39.0,60.0,
2595,89,1,1,16,5,0.0,9.0,
2596,91,1,1,16,2,58.5,72.0,
2597,26,1,1,16,5,15.5,18.0,
2598,75,1,1,16,4,49.0,55.0,
2599,53,1,1,16,5,34.0,37.0,
2600,156,1,1,16,7,,42.0,
2601,145,1,1,16,5,8.0,17.0,
2602,153,1,1,16,5,0.0,26.0,
2603,127,1,1,16,5,23.0,23.0,
2604,55,1,1,16,5,1.0,22.0,
2605,63,1,1,16,22,20.0,46.0,
2606,80,1,1,16,3,53.0,67.0,
2607,48,1,1,16,22,26.5,48.0,
2608,166,1,1,16,5,,0.0,
2609,103,1,1,16,2,63.5,74.0,
2610,149,1,1,16,3,47.25,60.0,
2611,146,1,1,16,5,0.0,22.0,
2612,122,1,1,16,3,44.25,64.0,
2613,90,1,1,16,2,61.5,73.0,
2614,105,1,1,16,5,14.5,36.0,
2615,11,1,1,16,5,16.5,33.0,
2616,73,1,1,16,5,,11.0,
2617,34,1,1,16,7,15.5,44.0,
2618,131,1,1,16,1,79.0,82.0,
2619,18,1,1,16,5,,0.0,
2620,39,1,1,16,2,67.0,70.0,
2621,27,1,1,16,5,4.0,24.0,
2622,133,1,1,16,5,1.0,10.0,
2623,67,1,1,16,2,57.0,70.0,
2624,13,1,1,16,2,56.5,76.0,
2625,114,1,1,16,3,55.0,68.0,
2626,3,1,1,16,9,,,
2627,29,1,1,16,4,54.0,59.0,
2628,97,1,1,16,7,23.5,44.0,
2629,60,1,1,16,3,40.0,65.0,
2630,82,1,1,16,2,53.5,73.0,
2631,167,1,1,16,5,,0.0,
2632,68,1,1,16,7,24.0,44.0,
2633,58,1,1,16,5,3.0,20.0,
2634,126,1,1,16,4,41.0,53.0,
2635,6,1,1,16,9,79.0,,
2636,20,1,1,16,5,26.5,34.0,
2637,85,1,1,16,5,0.0,21.0,
2638,54,1,1,16,7,14.5,41.0,
2639,108,1,1,16,4,52.0,57.0,
2640,143,1,1,16,5,4.75,13.0,
2641,30,1,1,16,5,10.5,17.0,
2642,170,1,1,16,5,,0.0,
2643,19,1,1,16,1,72.0,83.0,
2644,71,1,1,16,5,,30.0,
2645,119,1,1,16,4,30.5,50.0,
2646,42,1,1,16,3,54.0,62.0,
2647,117,1,1,16,1,78.0,82.0,
2648,76,1,1,16,4,48.75,53.0,
2649,24,1,1,16,7,17.5,40.0,
2650,72,1,1,16,3,48.0,66.0,
2651,66,1,1,16,22,17.0,46.0,
2652,124,1,1,16,2,68.5,72.0,
2653,125,1,1,16,2,70.0,75.0,
2654,81,1,1,16,5,11.0,25.0,
2655,162,1,1,16,5,,7.0,
2656,99,1,1,16,3,46.0,60.0,
2657,65,1,1,16,4,34.0,58.0,
2658,163,1,1,16,5,,11.0,
2659,107,1,1,16,4,38.0,53.0,
2660,134,1,1,16,5,5.0,27.0,
2661,2,1,1,16,7,26.5,41.0,
2662,139,1,1,16,5,14.5,33.0,
2663,123,1,1,16,5,3.0,18.0,
2664,36,1,1,16,4,43.25,56.0,
2665,118,1,1,16,3,42.75,64.0,
