activity_fact_id,student_key,course_key,time_key,event_key,material_key,description,event_count,source_system
15405,97,1,14786,2,9,The user with id '265867' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15406,97,1,14787,1,1,The user with id '265867' viewed the course with id '26692'.,1,Historical
15407,96,1,14788,2,44,The user with id '180892' viewed the 'assign' activity with course module id '2712309'.,1,Historical
15408,96,1,14789,2,64,The user with id '180892' viewed the 'assign' activity with course module id '2683133'.,1,Historical
15409,138,1,14790,2,3,The user with id '240756' viewed the 'resource' activity with course module id '2580977'.,1,Historical
15410,138,1,14791,1,1,The user with id '240756' viewed the course with id '26692'.,1,Historical
15411,90,1,14792,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15412,90,1,14793,10,9,The user with id '252260' has submitted the submission with id '3793732' for the assignment with course module id '2580888'.,1,Historical
15413,90,1,14794,13,61,The user with id '252260' updated a file submission and uploaded '1' file/s in the assignment with course module id '2580888'.,1,Historical
15414,90,1,14794,9,61,The user with id '252260' has uploaded a file to the submission with id '3793732' in the assignment activity with course module id '2580888'.,1,Historical
15415,90,1,14794,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15416,90,1,14795,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15417,96,1,14796,3,8,The user with id '180892' viewed the user report in the gradebook.,1,Historical
15418,96,1,14797,1,1,The user with id '180892' viewed the course with id '26692'.,1,Historical
15419,90,1,14798,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15420,90,1,14798,14,9,The user with id '252260' removed the submission with id '3793732' in the assignment with course module id '2580888' submitted by the user with id '252260'.,1,Historical
15421,90,1,14799,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15422,90,1,14800,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15423,90,1,14801,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15424,90,1,14802,10,9,The user with id '252260' has submitted the submission with id '3793732' for the assignment with course module id '2580888'.,1,Historical
15425,90,1,14802,13,61,The user with id '252260' updated a file submission and uploaded '1' file/s in the assignment with course module id '2580888'.,1,Historical
15426,90,1,14803,9,61,The user with id '252260' has uploaded a file to the submission with id '3793732' in the assignment activity with course module id '2580888'.,1,Historical
15427,90,1,14803,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15428,90,1,14804,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15429,12,1,14805,2,9,The user with id '264128' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15430,43,1,14806,3,8,The user with id '236559' viewed the user report in the gradebook.,1,Historical
15431,43,1,14807,1,1,The user with id '236559' viewed the course with id '26692'.,1,Historical
15432,12,1,14808,2,9,The user with id '264128' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15433,12,1,14809,10,9,The user with id '264128' has submitted the submission with id '3793379' for the assignment with course module id '2580888'.,1,Historical
15434,12,1,14809,11,61,The user with id '264128' created a file submission and uploaded '1' file/s in the assignment with course module id '2580888'.,1,Historical
15435,12,1,14810,9,61,The user with id '264128' has uploaded a file to the submission with id '3793379' in the assignment activity with course module id '2580888'.,1,Historical
15436,12,1,14810,2,9,The user with id '264128' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15437,82,1,14811,2,9,The user with id '259216' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15438,82,1,14812,10,9,The user with id '259216' has submitted the submission with id '3797565' for the assignment with course module id '2580888'.,1,Historical
15439,82,1,14812,11,61,The user with id '259216' created a file submission and uploaded '1' file/s in the assignment with course module id '2580888'.,1,Historical
15440,82,1,14813,9,61,The user with id '259216' has uploaded a file to the submission with id '3797565' in the assignment activity with course module id '2580888'.,1,Historical
15441,82,1,14813,2,9,The user with id '259216' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15442,80,1,14814,2,9,The user with id '261073' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15443,80,1,14815,3,8,The user with id '261073' viewed the user report in the gradebook.,1,Historical
15444,80,1,14816,1,1,The user with id '261073' viewed the course with id '26692'.,1,Historical
15445,82,1,14817,2,9,The user with id '259216' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15446,138,1,14818,2,9,The user with id '240756' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15447,12,1,14819,2,9,The user with id '264128' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15448,12,1,14820,2,9,The user with id '264128' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15449,25,1,14821,2,9,The user with id '241097' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15450,7,1,14822,2,9,The user with id '245846' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15451,7,1,14823,1,1,The user with id '245846' viewed the course with id '26692'.,1,Historical
15452,79,1,14824,1,1,The user with id '264299' viewed the course with id '26692'.,1,Historical
15453,79,1,14825,2,7,The user with id '264299' viewed the 'resource' activity with course module id '2580997'.,1,Historical
15454,79,1,14826,1,1,The user with id '264299' viewed the course with id '26692'.,1,Historical
15455,90,1,14827,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15456,90,1,14827,14,9,The user with id '252260' removed the submission with id '3793732' in the assignment with course module id '2580888' submitted by the user with id '252260'.,1,Historical
15457,90,1,14828,2,9,The user with id '252260' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15458,3,1,14829,4,10,The user with id '243925' viewed the feedback for the user with id '243925' for the assignment with course module id '2580886'.,1,Historical
15459,3,1,14830,2,10,The user with id '243925' viewed the 'assign' activity with course module id '2580886'.,1,Historical
15460,3,1,14831,4,10,The user with id '243925' viewed the feedback for the user with id '243925' for the assignment with course module id '2580886'.,1,Historical
15461,3,1,14832,2,10,The user with id '243925' viewed the 'assign' activity with course module id '2580886'.,1,Historical
15462,3,1,14832,4,10,The user with id '243925' viewed the feedback for the user with id '243925' for the assignment with course module id '2580886'.,1,Historical
15463,3,1,14833,2,10,The user with id '243925' viewed the 'assign' activity with course module id '2580886'.,1,Historical
15464,3,1,14834,3,8,The user with id '243925' viewed the user report in the gradebook.,1,Historical
15465,154,1,14835,1,1,The user with id '136061' viewed the course with id '26692'.,1,Historical
15466,12,1,14836,1,1,The user with id '264128' viewed the course with id '26692'.,1,Historical
15467,34,1,14837,2,9,The user with id '259482' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15468,96,1,14838,4,10,The user with id '180892' viewed the feedback for the user with id '180892' for the assignment with course module id '2580886'.,1,Historical
15469,96,1,14839,2,10,The user with id '180892' viewed the 'assign' activity with course module id '2580886'.,1,Historical
15470,96,1,14840,1,1,The user with id '180892' viewed the course with id '26692'.,1,Historical
15471,96,1,14841,2,9,The user with id '180892' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15472,96,1,14842,10,9,The user with id '180892' has submitted the submission with id '3794034' for the assignment with course module id '2580888'.,1,Historical
15473,96,1,14842,11,61,The user with id '180892' created a file submission and uploaded '1' file/s in the assignment with course module id '2580888'.,1,Historical
15474,96,1,14843,9,61,The user with id '180892' has uploaded a file to the submission with id '3794034' in the assignment activity with course module id '2580888'.,1,Historical
15475,96,1,14843,2,9,The user with id '180892' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15476,25,1,14844,2,9,The user with id '241097' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15477,25,1,14845,2,9,The user with id '241097' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15478,25,1,14846,2,9,The user with id '241097' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15479,25,1,14847,2,9,The user with id '241097' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15480,96,1,14848,2,9,The user with id '180892' viewed the 'assign' activity with course module id '2580888'.,1,Historical
15481,96,1,14849,2,9,The user with id '180892' viewed the 'assign' activity with course module id '2580888'.,1,Historical
